v252,v42,v4,v304,71,0.01
v1,v30,v3,v4148,75,0.38
v4796,v86,v4,v9867,4,0.17
v4797,v203,v3,v9868,91,0.33
v1082,v15,v4,v15,4,0.76
v2,v15,v4,v9869,67,0.19
v4798,v99,?,v9870,4,0.16
v114,v125,v2,v15,43,0.43
v356,v22,v4,v15,44,0.79
v4242,v167,v3,v8568,44,0.05
v836,v120,v3,v143,46,0.75
v4799,v165,v3,v9871,61,0.07
v4738,v272,v1,v9872,10,0.31
v2,v70,v4,v455,72,0.19
v4715,v15,v4,v9873,12,0.2
v125,v15,v4,v8382,65,0.2
v305,v19,v4,v4955,94,0.2
v2,v297,v4,v180,88,0.05
v2575,v282,v3,v4681,55,0.19
v87,v68,v2,v3013,87,0.34
v2,v15,v4,v1425,55,0.13
v784,v15,v4,v1169,34,1.26
v3947,v151,v3,v7755,61,0.77
v2,v155,v3,v890,4,0.45
v2,v91,v4,v710,56,0.22
v505,v153,v1,v3409,7,1.34
v44,v118,?,v15,42,0.15
v2,v4,v2,v2344,32,0.04
v769,v123,v6,v8019,75,0.44
v87,v78,v2,v1266,49,0.7
v307,v42,v4,v3531,84,0.2
v168,v119,v3,v798,17,0.19
v1,v128,v3,v5128,37,0.5
v19,v69,v3,v21,4,0.06
v1038,v277,v3,v15,49,1.67
v4800,v186,v3,v9874,83,0.23
v114,v71,v2,v15,78,0.54
v1409,v3,v2,v7987,59,0.07
v621,v166,v5,v9875,84,1.07
v9,v89,v3,v6232,64,1.5
v2574,v189,v3,v9876,35,0.05
v1726,v233,v3,v2906,66,0.22
v2,v176,v4,v9877,87,0.12
v2,v19,v4,v9878,87,0.15
v2,v261,v2,v82,43,0.01
v191,v24,v4,v80,19,0.1
v9,v275,v3,v9,43,1.44
v1,v311,v3,v5164,93,0.44
v1,v32,v3,v5164,51,0.44
v219,v6,v2,v864,48,0.05
v2,v70,v4,v102,52,0.22
v1409,v3,v2,v7987,79,0.09
v424,v225,v2,v1770,84,0.21
v253,v261,v2,v617,71,0.74
v113,v21,v3,v8149,40,0.7
v1417,v121,v2,v9879,38,0.05
v2,v15,v4,v157,89,0.05
v2,v106,v2,v90,45,0.05
v298,v154,v3,v364,4,1.23
v1,v164,v3,v828,78,0.55
v606,v42,v4,v6333,89,0.05
v540,v105,v4,v229,6,0.1
v4569,v270,v3,v15,26,1.0
v2778,v10,v3,v9880,91,0.16
v254,v15,v4,v2530,82,0.3
v153,v101,v2,v15,78,0.52
v4801,v176,v4,v9881,89,0.09
v372,v18,v3,v713,20,0.94
v2024,v69,v3,v3495,50,0.23
v1,v293,v3,v4559,54,0.44
v81,v124,v3,v4761,25,0.51
v125,v15,v4,v1100,34,0.08
v434,v50,v4,v8434,73,0.21
v2,v74,v2,v90,3,0.11
v2,v245,v4,v157,35,0.05
v3778,v86,v4,v2760,62,0.16
v87,v4,v2,v741,49,0.21
v5,v172,v3,v2590,29,0.19
v67,v15,v4,v1445,57,0.06
v2,v15,v4,v9882,54,0.12
v20,v57,v4,v428,50,0.09
v16,v163,v3,v78,70,0.03
v95,v164,v3,v441,63,0.21
v1,v69,v3,v4559,38,0.44
v1,v10,v3,v3419,38,0.38
v1692,v180,v3,v2850,46,1.83
v2555,v91,v4,v4644,53,0.48
v1,v302,v3,v5140,86,0.5
v2282,v29,v3,v9883,20,0.08
v2435,v116,v4,v4358,32,0.07
v16,v131,v3,v18,40,0.09
v10,v6,v2,v5307,38,0.1
v271,v15,v4,v9884,37,0.07
v284,v69,v3,v103,40,1.09
v262,v140,v3,v1009,62,0.14
v1970,v197,v3,v143,97,0.75
v298,v154,v3,v1936,2,1.42
v729,v155,v3,v3309,37,0.14
v164,v107,v3,v2148,42,1.55
v4569,v270,v3,v15,23,0.59
v81,v59,?,v15,91,0.77
v827,v20,v3,v8739,37,0.32
v4802,v49,v3,v9885,17,0.35
v1417,v121,v2,v2295,37,0.05
v116,v315,v7,v1004,18,0.29
v4803,v34,v3,v4940,57,0.28
v147,v75,v4,v9886,10,0.02
v86,v128,v3,v9887,13,0.01
v4656,v42,v4,v9888,17,0.25
v205,v75,v4,v15,14,0.08
v1,v173,v3,v5128,56,0.5
v1096,v275,v3,v6040,68,0.08
v1726,v175,v3,v3945,4,1.28
v86,v128,v3,v2857,30,0.01
v2,v6,v2,v82,96,0.08
v1062,v105,v4,v9889,46,0.23
v168,v119,v3,v15,68,0.19
v1,v92,v3,v1595,3,1.47
v16,v339,?,v78,98,0.04
v1,v69,?,v5140,21,0.5
v1185,v15,v4,v15,65,0.08
v23,v6,v2,v633,8,0.07
v1,v339,v3,v3419,90,0.38
v2,v4,v2,v727,97,0.04
v307,v19,v4,v3697,79,0.18
v2252,v389,v3,v4007,10,0.37
v355,v3,v2,v9890,26,0.06
v176,v191,v5,v4899,40,0.47
v3535,v57,v4,v9891,13,0.17
v3690,v105,v4,v7201,57,0.15
v1,v175,v3,v6358,34,0.54
v2,v206,v2,v82,58,0.01
v4804,v353,v5,v9892,66,0.18
v421,v15,v4,v1312,41,0.68
v504,v42,v4,v229,75,0.13
v434,v15,v4,v568,91,0.11
v355,v3,v2,v9893,15,0.07
v552,v108,v3,v381,32,0.48
v253,v6,v2,v305,2,0.64
v151,v15,v4,v404,98,0.06
v4805,v6,v2,v9894,98,0.51
v220,v172,v3,v268,36,0.47
v125,v57,v4,v1890,51,0.16
v1062,v116,v4,v9895,20,0.2
v19,v15,v4,v21,61,0.07
v4806,v6,v2,v9896,79,0.81
v2,v15,v4,v9897,25,0.12
v2,v4,v2,v82,11,0.01
v251,v72,v3,v15,54,1.07
v4807,v57,v4,v9898,28,0.84
v16,v23,v3,v78,34,0.15
v4047,v4,v2,v7990,53,0.06
v1105,v21,v3,v1757,99,1.02
v87,v300,v2,v3013,75,0.34
v343,v15,v4,v15,90,1.61
v355,v3,v2,v9541,96,0.06
v2,v75,v4,v9307,65,0.25
v1074,v78,v2,v9899,59,0.49
v212,v22,v4,v445,89,0.17
v2413,v33,v3,v4311,77,0.09
v108,v15,v4,v3486,56,0.2
v431,v48,v3,v9900,8,0.4
v87,v74,v2,v3013,100,0.39
v208,v124,v3,v2698,20,0.01
v2,v57,v4,v2434,9,0.2
v2,v135,v4,v9307,69,0.25
v73,v15,v4,v461,82,0.31
v4545,v4,v2,v9219,73,0.1
v44,v193,v3,v15,86,0.12
v87,v300,v2,v4441,24,0.38
v827,v17,v3,v8739,97,0.33
v1972,v181,v2,v9901,10,0.35
v896,v26,v2,v3475,63,0.07
v502,v125,v2,v676,38,0.05
v544,v292,v3,v749,34,0.18
v44,v81,v3,v15,61,0.37
v81,v282,v3,v15,79,0.43
v251,v315,v7,v2727,43,0.57
v9,v119,v3,v6232,36,1.5
v114,v71,v2,v15,22,0.43
v3615,v24,v4,v3401,98,0.19
v234,v32,v3,v9902,49,0.16
v87,v104,v2,v99,92,0.05
v4808,v81,v3,v9903,14,0.4
v3206,v206,v2,v9904,1,0.03
v698,v328,v3,v1025,94,0.07
v3843,v90,v2,v9905,44,0.08
v94,v15,v4,v109,75,0.1
v1940,v15,v4,v9906,29,0.18
v219,v4,v2,v267,71,0.05
v94,v58,v4,v1267,91,0.1
v67,v297,v4,v1445,70,0.06
v207,v15,v4,v1286,43,0.13
v836,v144,v3,v143,67,0.75
v68,v79,v2,v68,26,0.44
v1788,v304,v7,v3025,44,0.11
v87,v104,v2,v1266,25,0.73
v81,v29,v3,v15,59,0.58
v540,v15,v4,v5405,28,0.13
v2,v300,v2,v395,61,0.06
v1970,v273,v3,v143,31,0.75
v1,v81,v3,v5195,8,0.5
v157,v86,v4,v183,36,0.34
v2,v218,v2,v2158,89,0.05
v1764,v253,v3,v15,91,0.15
v2,v4,v2,v9907,4,0.09
v251,v124,v3,v15,26,1.19
v10,v68,v2,v5307,42,0.1
v73,v50,v4,v4569,77,0.3
v77,v85,v3,v81,2,0.42
v25,v8,v3,v1737,62,0.05
v77,v78,v2,v81,54,0.23
v151,v15,v4,v176,62,0.05
v131,v176,v4,v9908,32,0.19
v4809,v4,v2,v9909,83,0.11
v2,v4,v2,v3941,41,0.1
v4347,v33,v3,v1921,39,0.05
v19,v189,v3,v21,27,0.05
v325,v50,v4,v229,76,0.12
v1852,v57,v4,v9910,80,0.19
v55,v60,v3,v55,70,0.38
v1074,v134,v2,v9267,54,0.52
v131,v149,v2,v150,51,0.23
v1354,v122,v2,v2186,41,0.87
v87,v4,v2,v99,87,0.05
v87,v200,v2,v1588,43,0.05
v84,v15,v4,v1306,53,0.51
v70,v26,v2,v71,70,0.1
v1376,v57,v4,v15,90,0.8
v2,v15,v4,v9911,28,0.2
v606,v15,v4,v854,16,0.05
v262,v82,v3,v4505,12,0.08
v1376,v15,v4,v15,81,0.81
v3147,v53,?,v5909,51,0.08
v4810,v247,v3,v9912,65,0.91
v4811,v15,v4,v9913,7,0.15
v4812,v3,v2,v9914,73,0.28
v1,v247,v3,v5164,95,0.44
v16,v34,v3,v18,53,0.03
v2,v91,v4,v5753,11,0.1
v87,v6,v2,v5877,32,0.1
v2335,v192,v6,v519,87,0.27
v484,v6,v2,v647,31,0.06
v87,v125,v2,v1266,77,0.74
v1,v205,v3,v4559,80,0.44
v4813,v10,v3,v9915,67,0.46
v1,v302,v3,v4559,19,0.44
v595,v53,v3,v839,23,0.19
v224,v156,v3,v2126,78,1.0
v595,v53,v3,v3250,58,0.07
v355,v3,v2,v9916,7,0.06
v245,v160,v3,v9917,14,0.13
v2,v15,v4,v9918,22,0.18
v434,v42,v4,v568,56,0.15
v827,v172,v3,v8747,4,0.19
v1112,v58,v4,v9919,7,0.1
v2,v4,v2,v82,45,0.09
v2959,v192,v6,v6928,99,2.09
v2,v57,v4,v710,86,0.12
v307,v15,v4,v376,68,0.16
v1376,v57,v4,v15,54,0.81
v503,v53,v3,v677,39,0.22
v2,v294,v2,v82,3,0.05
v486,v9,v3,v857,63,2.09
v131,v149,v2,v150,31,0.29
v1897,v4,v2,v9920,94,0.01
v420,v80,v3,v551,66,0.04
v4268,v83,v3,v9921,88,0.27
v352,v219,v8,v440,12,0.45
v1597,v201,v4,v9393,30,0.15
v1112,v58,v4,v9922,5,0.2
v1038,v277,v3,v15,15,1.01
v3168,v175,?,v9923,17,0.62
v4814,v6,v2,v9924,32,0.33
v2463,v219,v8,v15,73,0.06
v1112,v58,v4,v9925,36,0.21
v87,v214,v2,v1266,72,0.71
v2217,v29,v3,v3922,57,0.4
v1438,v15,v4,v5055,59,0.03
v4815,v181,v2,v9926,40,0.17
v2,v57,v4,v4379,15,0.1
v19,v60,v3,v21,9,0.08
v1812,v15,v4,v3075,68,0.35
v554,v15,v4,v3911,1,0.56
v2,v11,v2,v2501,92,0.03
v32,v3,v2,v453,69,0.06
v1597,v201,v4,v2643,71,0.16
v1187,v184,v5,v1902,81,0.45
v27,v3,v2,v3857,66,1.04
v481,v15,v4,v5480,74,0.15
v4812,v3,v2,v9914,82,0.27
v2,v57,v4,v2434,84,0.2
v106,v86,v4,v121,22,0.19
v2,v17,v3,v9927,5,0.8
v266,v15,v4,v1102,26,0.16
v16,v13,v3,v78,17,0.15
v540,v86,v4,v229,10,0.12
v3276,v329,v3,v9928,62,0.08
v131,v176,v4,v9929,38,0.16
v1015,v6,v2,v5629,60,0.49
v420,v80,v3,v582,53,0.04
v3598,v50,v4,v6962,11,0.15
v195,v248,v3,v2302,7,0.07
v4816,v65,v3,v9930,39,0.3
v503,v53,?,v9931,95,0.14
v1,v10,?,v5128,75,0.5
v5,v178,v3,v15,86,0.28
v2,v15,v4,v9932,81,0.2
v87,v396,v2,v1266,18,0.7
v20,v24,v4,v428,64,0.12
v745,v4,v2,v9381,37,0.14
v1351,v78,v2,v2182,43,0.1
v2639,v57,v4,v15,42,0.48
v503,v53,v3,v2766,47,0.09
v1,v49,v3,v3419,45,0.38
v442,v70,v4,v578,72,0.26
v836,v60,v3,v143,58,0.75
v4817,v58,v4,v9933,11,0.37
v63,v191,v5,v63,72,0.45
v20,v116,v4,v4815,8,0.15
v345,v75,v4,v143,49,0.32
v247,v58,v4,v15,31,0.63
v836,v264,v3,v143,41,0.75
v606,v86,v4,v2710,88,0.16
v3247,v33,v3,v9631,95,0.14
v505,v272,v1,v679,20,0.15
v1,v17,v3,v5140,29,0.5
v125,v86,v4,v1890,78,0.16
v324,v203,v3,v1543,36,0.16
v1,v197,v3,v828,93,0.68
v2235,v18,v3,v9934,13,0.89
v1661,v105,v4,v2772,73,0.15
v698,v87,v3,v1025,70,0.05
v4813,v10,v3,v9915,31,0.33
v1726,v81,v3,v3945,43,1.14
v2,v121,v2,v82,22,0.01
v595,v53,v3,v839,30,0.45
v206,v155,v3,v243,96,0.1
v1764,v253,v3,v15,7,0.15
v240,v21,v3,v2893,40,0.06
v433,v22,v4,v730,26,0.1
v1055,v135,v4,v1653,3,0.11
v2491,v4,v2,v4491,97,0.04
v23,v14,v2,v25,50,0.12
v2,v4,v2,v9935,51,0.1
v615,v300,v2,v3698,28,0.9
v219,v4,v2,v457,25,0.57
v2959,v123,v6,v9936,32,0.78
v2,v4,v2,v180,11,0.02
v2,v4,v2,v90,74,0.04
v81,v60,?,v15,47,0.11
v4818,v155,v3,v9937,55,0.08
v63,v62,v5,v63,61,0.45
v81,v151,v3,v15,75,0.35
v368,v57,v4,v8280,48,0.31
v4819,v15,v4,v9938,71,0.05
v154,v15,v4,v179,84,0.1
v4820,v4,v2,v9939,65,0.94
v2,v15,v4,v7542,24,0.2
v19,v142,v3,v21,41,0.11
v139,v91,v4,v7721,95,0.1
v4821,v15,v4,v9940,63,0.22
v4159,v15,v4,v8274,34,0.88
v2,v15,v4,v3334,79,0.13
v1132,v293,v3,v9941,63,0.04
v16,v10,v3,v78,47,0.14
v745,v4,v2,v9381,34,0.12
v64,v47,v3,v475,34,0.82
v125,v201,v4,v1890,23,0.13
v2,v70,v4,v157,80,0.05
v3214,v124,v3,v6068,19,0.23
v2,v336,v2,v2759,89,0.12
v44,v164,v3,v15,68,0.15
v390,v69,v3,v505,42,0.5
v1726,v98,v3,v3945,12,0.22
v2,v260,v2,v82,32,0.05
v2802,v204,v3,v6739,54,0.1
v32,v3,v2,v453,24,0.05
v2,v181,v2,v82,30,0.1
v1015,v6,v2,v3382,91,0.68
v168,v34,v3,v7678,13,0.21
v139,v91,v4,v2660,5,0.1
v4822,v17,v3,v9942,18,1.39
v2,v245,v4,v8197,17,0.12
v8,v87,v3,v7,93,1.39
v2,v69,?,v15,52,0.17
v3707,v254,v2,v9943,84,0.11
v4823,v186,v3,v9944,63,0.09
v2,v59,?,v890,91,0.32
v4824,v105,v4,v9945,35,0.32
v4825,v99,v3,v9946,50,0.11
v125,v91,v4,v1890,18,0.15
v2,v11,v2,v5165,46,0.05
v1020,v22,v4,v9947,32,0.09
v191,v86,v4,v5405,92,0.12
v1185,v15,v4,v15,25,0.16
v221,v6,v2,v269,70,0.09
v2680,v296,v3,v9948,15,0.46
v433,v201,v4,v229,62,0.1
v326,v4,v2,v405,72,0.19
v1062,v91,v4,v2742,9,0.16
v3581,v106,v2,v9949,43,0.26
v156,v37,v2,v182,91,0.05
v87,v125,v2,v155,62,0.24
v10,v209,v2,v5307,10,0.09
v356,v42,v4,v15,68,0.09
v4238,v241,v3,v381,72,0.48
v16,v156,v3,v78,99,0.07
v3581,v106,v2,v15,93,0.15
v129,v120,v3,v148,41,0.2
v2,v15,v4,v5850,35,0.23
v2,v225,v2,v82,78,0.03
v1037,v22,v4,v1622,60,0.36
v1330,v14,v2,v7936,79,0.09
v16,v18,v3,v18,14,0.05
v578,v147,v3,v922,46,0.24
v615,v6,v2,v3698,34,1.03
v23,v134,v2,v25,1,0.09
v73,v58,v4,v4569,80,0.3
v829,v15,v4,v1246,4,0.1
v1439,v27,v2,v2348,30,0.14
v87,v73,v2,v4441,77,0.53
v894,v189,v3,v4590,44,0.04
v73,v135,v4,v4569,69,0.3
v2,v179,v2,v90,1,0.02
v505,v272,v1,v3409,44,1.3
v4826,v113,v3,v9950,28,0.3
v4070,v116,v4,v8057,3,0.78
v2,v91,v4,v9951,45,0.09
v2,v22,v4,v157,14,0.05
v4827,v57,v4,v15,15,0.2
v268,v29,v3,v9952,99,0.42
v626,v17,v3,v1830,46,1.66
v95,v270,v3,v447,16,0.69
v251,v81,v3,v15,19,1.07
v326,v71,v2,v405,48,0.19
v140,v208,v3,v163,41,0.3
v698,v108,?,v1025,51,0.06
v95,v17,?,v447,59,0.69
v125,v57,v4,v1100,67,0.05
v81,v56,v3,v15,76,0.11
v1,v49,v3,v5128,68,0.5
v923,v69,?,v143,45,0.8
v659,v57,v4,v1112,62,0.19
v10,v14,v2,v5307,29,0.09
v2,v15,v4,v3286,99,0.1
v32,v387,v2,v2184,65,0.11
v2,v260,v2,v1386,7,0.06
v125,v57,v4,v1890,73,0.16
v86,v128,v3,v2887,34,0.01
v73,v15,v4,v3367,48,0.3
v73,v58,v4,v3367,39,0.3
v679,v158,v2,v9953,85,0.24
v2,v260,v2,v7171,21,0.02
v2,v168,v2,v90,48,0.08
v415,v57,v4,v80,34,0.12
v1167,v35,v2,v4152,51,0.1
v33,v172,v3,v9954,81,0.22
v19,v65,v3,v21,100,0.04
v1119,v15,v4,v1781,8,5.5
v431,v10,v3,v9955,45,1.2
v44,v292,v3,v15,52,0.33
v2,v68,v2,v82,76,0.02
v116,v315,v7,v702,13,0.29
v4828,v33,v3,v9956,83,0.41
v2180,v223,v6,v9957,72,0.21
v2273,v27,v2,v4045,11,0.23
v297,v4,v2,v363,10,0.05
v125,v58,v4,v1890,39,0.14
v230,v32,v3,v523,98,0.65
v686,v156,v3,v1003,5,0.95
v2,v19,v4,v5550,63,0.3
v1338,v130,v3,v9958,72,0.05
v10,v68,v2,v5307,29,0.1
v3286,v364,v2,v6204,45,0.1
v2,v68,v2,v90,97,0.08
v4829,v239,v3,v3000,36,0.04
v3278,v420,v7,v15,51,0.16
v4772,v347,v3,v9959,6,0.55
v154,v15,v4,v602,56,0.1
v684,v185,v2,v1820,78,0.32
v1619,v270,v3,v5571,57,0.28
v792,v20,v3,v9960,66,0.17
v2,v4,v2,v82,7,0.01
v918,v4,v2,v1398,46,0.22
v699,v10,v3,v3307,73,0.34
v1167,v35,v2,v4149,49,0.1
v4830,v158,v2,v9961,41,0.32
v2491,v4,v2,v4491,15,0.48
v125,v57,v4,v6790,39,0.07
v886,v15,v4,v1370,7,0.18
v94,v15,v4,v752,93,0.1
v1,v165,v3,v5195,21,0.5
v626,v17,v3,v886,14,1.66
v125,v15,v4,v1890,27,0.14
v1,v17,v3,v5164,30,0.44
v108,v8,v3,v697,34,0.04
v251,v253,v3,v15,43,1.07
v2,v4,v2,v5165,85,0.05
v3779,v58,v4,v7393,58,0.24
v4831,v5,v3,v9962,18,0.04
v4832,v105,v4,v9963,84,0.25
v113,v21,v3,v5869,40,0.97
v10,v294,v2,v5307,55,0.1
v58,v281,v3,v58,85,2.56
v1575,v297,v4,v9964,74,0.39
v385,v4,v2,v3575,72,0.51
v108,v15,v4,v2964,59,0.38
v1,v172,?,v865,100,0.16
v168,v373,v3,v1177,13,0.94
v297,v4,v2,v1551,54,0.05
v4833,v192,v6,v9965,44,0.22
v105,v181,v2,v593,65,0.8
v4569,v270,v3,v15,46,0.59
v32,v71,v2,v70,61,0.12
v1468,v265,v6,v2398,32,0.47
v949,v21,v3,v3467,9,0.05
v4834,v91,v4,v9966,44,0.14
v894,v189,v3,v6374,70,0.03
v71,v184,v5,v1124,89,0.46
v1334,v165,v3,v2147,92,0.35
v2,v57,v4,v227,76,0.15
v3510,v164,v3,v7375,62,0.11
v16,v241,v3,v18,50,0.15
v231,v281,v3,v103,19,1.09
v4830,v158,v2,v9961,62,0.24
v81,v10,v3,v332,55,0.79
v4835,v15,v4,v9967,60,0.21
v4131,v15,v4,v8206,36,0.07
v44,v189,v3,v15,47,0.38
v1109,v282,v3,v9968,80,0.29
v262,v7,?,v15,88,0.72
v125,v15,v4,v1890,43,0.16
v1413,v15,v4,v2290,29,0.38
v3592,v57,v4,v6941,80,0.18
v1389,v21,v3,v2369,66,0.33
v180,v70,v4,v900,70,0.27
v16,v59,v3,v18,21,0.15
v349,v193,?,v437,10,0.62
v81,v56,v3,v15,19,0.11
v1,v47,v3,v5140,94,0.5
v812,v15,v4,v1223,49,0.11
v4836,v65,v3,v9969,36,0.1
v1199,v63,v3,v1925,83,0.29
v94,v50,v4,v1267,5,0.1
v827,v172,v3,v8739,92,0.4
v554,v57,v4,v947,59,0.06
v2,v15,v4,v3334,65,0.09
v1,v173,v3,v5128,92,0.5
v84,v57,v4,v587,2,0.34
v16,v128,?,v18,84,0.02
v1,v170,?,v4784,77,0.13
v2787,v24,v4,v9970,87,0.13
v87,v149,v2,v5877,45,0.1
v1057,v80,v3,v202,42,0.75
v2,v47,v3,v9971,75,0.71
v125,v42,v4,v1890,35,0.14
v923,v21,v3,v143,12,0.75
v81,v178,v3,v15,23,0.11
v2,v50,v4,v9972,95,0.01
v81,v270,v3,v431,83,0.73
v2,v120,v3,v3220,26,0.22
v9,v257,v3,v9,1,1.41
v1,v5,?,v5128,34,0.5
v1334,v165,v3,v3850,12,0.43
v7,v231,v3,v4091,37,0.82
v800,v149,v2,v1206,19,0.39
v157,v86,v4,v183,49,0.45
v1358,v112,v7,v8461,27,0.18
v48,v15,v4,v15,41,0.19
v4837,v297,v4,v9973,28,0.23
v3134,v267,v2,v5879,81,0.3
v553,v61,v3,v1045,55,0.23
v10,v6,v2,v5307,43,0.09
v4838,v85,?,v9974,76,0.15
v4839,v24,v4,v2636,28,0.48
v2252,v389,?,v4007,69,0.1
v157,v42,v4,v183,85,0.37
v1837,v112,v7,v2276,87,0.48
v1629,v15,v4,v15,100,0.13
v16,v38,v3,v18,71,0.05
v382,v156,v3,v491,38,0.06
v108,v15,v4,v2964,10,0.39
v2,v290,v2,v90,17,0.06
v1836,v24,v4,v4348,4,0.26
v4840,v160,v3,v9975,11,1.1
v2,v330,v8,v9976,32,0.04
v1104,v82,v3,v9977,17,0.18
v81,v76,v3,v87,38,0.73
v266,v15,v4,v9978,99,0.16
v69,v297,v4,v610,23,0.13
v4841,v47,v3,v9979,39,0.89
v2,v37,v2,v82,48,0.05
v87,v125,v2,v103,85,0.18
v808,v181,v2,v1214,6,0.23
v231,v273,v3,v103,90,1.09
v4752,v22,v4,v9980,27,0.4
v174,v72,v3,v15,44,0.18
v297,v6,v2,v363,31,0.05
v2787,v24,v4,v5136,45,0.06
v73,v135,v4,v3367,25,0.3
v4842,v15,v4,v9981,85,0.26
v395,v282,v3,v509,29,1.48
v73,v50,v4,v9015,43,0.32
v3628,v68,v2,v9982,89,0.21
v2,v290,v2,v82,69,0.05
v35,v171,v5,v1475,18,0.55
v2,v105,v4,v3286,97,0.1
v19,v60,v3,v21,31,0.05
v1079,v15,v4,v9983,22,0.2
v73,v91,v4,v461,99,0.33
v2,v120,v3,v1469,81,0.21
v2,v24,v4,v9984,32,0.15
v131,v15,v4,v9985,76,0.16
v500,v10,v3,v9986,48,0.35
v17,v15,v4,v19,85,0.39
v4843,v1,v3,v9987,95,0.83
v540,v57,v4,v80,69,0.12
v440,v209,v2,v1076,23,0.15
v4844,v15,v4,v2760,56,0.1
v32,v4,v2,v35,89,0.1
v2179,v75,v4,v9988,30,0.17
v40,v138,v3,v5345,68,0.19
v87,v168,v2,v1266,68,0.73
v81,v322,v3,v431,8,0.81
v81,v155,v3,v15,9,0.11
v2,v15,v4,v157,49,0.06
v4845,v68,v2,v9989,88,0.03
v3029,v132,v3,v5645,86,3.5
v73,v86,v4,v103,26,0.39
v87,v218,v2,v682,96,0.23
v4846,v33,v3,v9990,31,0.34
v2006,v23,v3,v5732,96,1.15
v9,v33,v3,v9,8,1.44
v216,v34,v3,v264,57,0.29
v10,v73,v2,v5307,93,0.09
v444,v6,v2,v581,38,1.52
v2,v67,v2,v90,40,0.01
v168,v77,v3,v15,93,0.19
v87,v125,v2,v155,43,0.17
v3015,v42,v4,v143,66,0.51
v421,v57,v4,v2504,30,0.68
v4779,v15,v4,v9991,92,0.22
v3609,v15,v4,v9698,54,0.21
v623,v48,v3,v880,52,0.36
v240,v21,v3,v2893,6,0.25
v352,v219,v8,v440,19,1.63
v87,v125,v2,v3013,86,0.41
v297,v4,v2,v286,77,0.05
v1,v54,v3,v4559,55,0.44
v4847,v4,v2,v9992,36,0.59
v776,v108,v3,v9993,41,0.16
v2170,v212,v2,v8251,95,0.36
v4848,v105,v4,v9994,42,0.2
v2,v57,v4,v207,44,0.2
v2098,v164,v3,v9995,68,0.1
v2844,v70,v4,v7013,34,1.04
v224,v113,v3,v2126,44,0.96
v2150,v123,v6,v3763,16,0.33
v180,v242,v3,v900,12,0.8
v125,v15,v4,v142,71,0.16
v2122,v221,v3,v3705,38,0.34
v218,v4,v2,v266,43,0.09
v812,v19,v4,v1223,14,0.09
v4849,v315,v7,v9996,3,0.16
v486,v10,v3,v857,74,1.77
v81,v140,v3,v15,63,0.55
v344,v42,v4,v5107,82,0.12
v87,v104,v2,v3013,91,0.34
v4850,v149,v2,v9997,59,0.75
v77,v190,v8,v81,93,1.0
v1,v113,v3,v5815,57,0.5
v540,v105,v4,v229,48,0.12
v3790,v6,v2,v7769,67,0.08
v4851,v15,v4,v9998,84,0.24
v968,v4,v2,v9999,39,0.52
v2,v67,v2,v82,1,0.01
v606,v19,v4,v2710,15,0.05
v784,v112,v7,v7321,24,0.87
v1268,v112,v7,v2354,24,0.83
v2861,v91,v4,v5281,7,0.08
v756,v209,v2,v1829,35,0.05
v1069,v255,v3,v10000,3,0.03
v247,v15,v4,v15,64,0.49
v9,v278,v3,v9,34,0.91
v73,v245,v4,v4569,18,0.3
v94,v86,v4,v109,77,0.09
v2,v11,v2,v1733,60,0.58
v81,v17,v3,v87,49,0.69
v4483,v223,v6,v9519,32,0.1
v293,v4,v2,v988,24,0.31
v19,v69,v3,v21,69,0.06
v898,v277,v3,v202,83,0.08
v81,v108,v3,v15,29,0.52
v2,v57,v4,v1364,57,0.08
v14,v66,v3,v15,27,0.7
v2,v50,v4,v1157,38,0.06
v208,v15,v4,v10001,30,0.05
v4477,v135,v4,v9054,12,0.25
v4852,v27,v2,v10002,53,0.29
v87,v181,v2,v1266,75,0.7
v2069,v237,v7,v9323,21,1.31
v32,v4,v2,v70,45,0.06
v4747,v297,v4,v10003,57,1.53
v1972,v26,v2,v9434,58,1.15
v337,v4,v2,v420,54,0.34
v2,v216,v3,v10004,62,0.34
v2,v15,v4,v10005,21,0.02
v4265,v289,v2,v9033,92,0.03
v87,v104,v2,v196,43,0.1
v324,v275,v3,v2455,55,0.03
v73,v15,v4,v3367,3,0.31
v4842,v15,v4,v10006,90,0.26
v4853,v53,v3,v10007,72,0.14
v4854,v104,v2,v10008,74,0.12
v19,v81,v3,v21,29,0.06
v1919,v228,v2,v5823,91,0.86
v348,v123,v6,v8750,22,0.64
v1242,v110,v3,v5071,39,0.8
v1,v32,v3,v3419,39,0.38
v2600,v329,v3,v10009,53,1.66
v129,v220,v3,v4666,46,0.1
v582,v17,v3,v812,61,0.71
v1246,v140,?,v2028,28,0.05
v14,v16,v3,v5927,8,0.1
v19,v167,v3,v21,37,0.05
v105,v67,v2,v593,39,0.66
v666,v124,?,v960,45,0.09
v4209,v155,v3,v8874,49,0.1
v81,v127,v3,v87,1,0.79
v231,v292,v3,v103,8,1.09
v2,v70,v4,v10010,37,0.1
v180,v242,v3,v10011,48,0.92
v100,v68,v2,v115,22,0.1
v3615,v15,v4,v3401,37,0.23
v424,v218,v2,v858,50,0.39
v251,v43,v3,v15,17,1.19
v1292,v157,v3,v10012,18,0.95
v939,v81,v3,v1443,96,0.23
v247,v15,v4,v15,38,0.49
